Area,Date,Area type,Region,Commodity category,Amount (USD),Amount 12 month rolling sum (USD)
Netherlands,8/1/2023,Country or economy,Europe,Heating and cooling systems,5278953,95162096
Netherlands,8/1/2023,Country or economy,Europe,Solar PV,579303271,11144453595
Netherlands,8/1/2023,Country or economy,Europe,Wind,174828,10155779
Netherlands,9/1/2023,Country or economy,Europe,All technologies,1177505312,19968286661
Netherlands,9/1/2023,Country or economy,Europe,Batteries,345592530,4136489922
Netherlands,9/1/2023,Country or economy,Europe,EVs,223709313,1460860873
Netherlands,9/1/2023,Country or economy,Europe,Grid,125315323,3621913508
Netherlands,9/1/2023,Country or economy,Europe,Heating and cooling systems,5685284,96450878
Netherlands,9/1/2023,Country or economy,Europe,Solar PV,476550655,10642869762
Netherlands,9/1/2023,Country or economy,Europe,Wind,652207,9701718
Netherlands,10/1/2023,Country or economy,Europe,All technologies,1036566441,19269407998
Netherlands,10/1/2023,Country or economy,Europe,Batteries,295878332,4049329841
Netherlands,10/1/2023,Country or economy,Europe,EVs,265031164,1656152085
Netherlands,10/1/2023,Country or economy,Europe,Grid,91602954,3362262953
Netherlands,10/1/2023,Country or economy,Europe,Heating and cooling systems,4506960,95136971
Netherlands,10/1/2023,Country or economy,Europe,Solar PV,378861337,10097755688
Netherlands,10/1/2023,Country or economy,Europe,Wind,685694,8770460
Netherlands,11/1/2023,Country or economy,Europe,All technologies,624882857,18449221958
Netherlands,11/1/2023,Country or economy,Europe,Batteries,222231357,3960193766
Netherlands,11/1/2023,Country or economy,Europe,EVs,114176697,1704273456
Netherlands,11/1/2023,Country or economy,Europe,Grid,95553453,3112531893
Netherlands,11/1/2023,Country or economy,Europe,Heating and cooling systems,3778433,93960148
Netherlands,11/1/2023,Country or economy,Europe,Solar PV,188889176,9570763171
Netherlands,11/1/2023,Country or economy,Europe,Wind,253741,7499524
Netherlands,12/1/2023,Country or economy,Europe,All technologies,532146807,17377948936
Netherlands,12/1/2023,Country or economy,Europe,Batteries,232344888,3748986871
Netherlands,12/1/2023,Country or economy,Europe,EVs,56847322,1621384740
Netherlands,12/1/2023,Country or economy,Europe,Grid,57490104,2873986701
Netherlands,12/1/2023,Country or economy,Europe,Heating and cooling systems,5816907,92686145
Netherlands,12/1/2023,Country or economy,Europe,Solar PV,178853249,9033131387
Netherlands,12/1/2023,Country or economy,Europe,Wind,794337,7773092
Netherlands,1/1/2024,Country or economy,Europe,All technologies,723327129,16080322948
Netherlands,1/1/2024,Country or economy,Europe,Batteries,197822745,3515585199
Netherlands,1/1/2024,Country or economy,Europe,EVs,128806619,1590583507
Netherlands,1/1/2024,Country or economy,Europe,Grid,79590614,2581599964
Netherlands,1/1/2024,Country or economy,Europe,Heating and cooling systems,5678073,83266935
Netherlands,1/1/2024,Country or economy,Europe,Solar PV,310993623,8301486703
Netherlands,1/1/2024,Country or economy,Europe,Wind,435455,7800640
Netherlands,2/1/2024,Country or economy,Europe,All technologies,849300253,15124978340
Netherlands,2/1/2024,Country or economy,Europe,Batteries,185278180,3344275189
Netherlands,2/1/2024,Country or economy,Europe,EVs,91619888,1542442411
Netherlands,2/1/2024,Country or economy,Europe,Grid,147797569,2331683805
Netherlands,2/1/2024,Country or economy,Europe,Heating and cooling systems,12279139,81902873
Netherlands,2/1/2024,Country or economy,Europe,Solar PV,412111325,7817540121
Netherlands,2/1/2024,Country or economy,Europe,Wind,214152,7133941
Netherlands,3/1/2024,Country or economy,Europe,All technologies,916666550,13876785608
Netherlands,3/1/2024,Country or economy,Europe,Batteries,160528307,3141554733
Netherlands,3/1/2024,Country or economy,Europe,EVs,46032637,1494326173
Netherlands,3/1/2024,Country or economy,Europe,Grid,110874998,2028141445
Netherlands,3/1/2024,Country or economy,Europe,Heating and cooling systems,14239307,84475556
Netherlands,3/1/2024,Country or economy,Europe,Solar PV,584828388,7121791637
Netherlands,3/1/2024,Country or economy,Europe,Wind,162913,6496064
Netherlands,4/1/2024,Country or economy,Europe,All technologies,1049819430,13032777892
Netherlands,4/1/2024,Country or economy,Europe,Batteries,160221188,3002317960
Netherlands,4/1/2024,Country or economy,Europe,EVs,54585984,1365120996
Netherlands,4/1/2024,Country or economy,Europe,Grid,169540449,1857595400
Netherlands,4/1/2024,Country or economy,Europe,Heating and cooling systems,13441478,87352116
Netherlands,4/1/2024,Country or economy,Europe,Solar PV,651092868,6713825214
Netherlands,4/1/2024,Country or economy,Europe,Wind,937463,6566206
Netherlands,5/1/2024,Country or economy,Europe,All technologies,1114214075,12194081322
Netherlands,5/1/2024,Country or economy,Europe,Batteries,203995951,2882961136
Netherlands,5/1/2024,Country or economy,Europe,EVs,56382524,1369097578
Netherlands,5/1/2024,Country or economy,Europe,Grid,191912455,1702484721
Netherlands,5/1/2024,Country or economy,Europe,Heating and cooling systems,9922103,90499731
Netherlands,5/1/2024,Country or economy,Europe,Solar PV,651864825,6143138418
Netherlands,5/1/2024,Country or economy,Europe,Wind,136217,5899738
Netherlands,6/1/2024,Country or economy,Europe,All technologies,965940091,11398989747
Netherlands,6/1/2024,Country or economy,Europe,Batteries,206032923,2784444142
Netherlands,6/1/2024,Country or economy,Europe,EVs,67357230,1295832788
Netherlands,6/1/2024,Country or economy,Europe,Grid,168579268,1611660369
Netherlands,6/1/2024,Country or economy,Europe,Heating and cooling systems,9778748,94662039
Netherlands,6/1/2024,Country or economy,Europe,Solar PV,513975409,5607000418
Netherlands,6/1/2024,Country or economy,Europe,Wind,216513,5389991
Netherlands,7/1/2024,Country or economy,Europe,All technologies,903672754,11109822107
Netherlands,7/1/2024,Country or economy,Europe,Batteries,240191083,2789797643
Netherlands,7/1/2024,Country or economy,Europe,EVs,87723094,1305419204
Netherlands,7/1/2024,Country or economy,Europe,Grid,152977149,1569430801
Netherlands,7/1/2024,Country or economy,Europe,Heating and cooling systems,5343783,95749168
Netherlands,7/1/2024,Country or economy,Europe,Solar PV,414756918,5342081044
Netherlands,7/1/2024,Country or economy,Europe,Wind,2680727,7344247
Netherlands,8/1/2024,Country or economy,Europe,All technologies,946956928,10840998627
Netherlands,8/1/2024,Country or economy,Europe,Batteries,320872131,2770989615
Netherlands,8/1/2024,Country or economy,Europe,EVs,36538348,1228810820
Netherlands,8/1/2024,Country or economy,Europe,Grid,183937504,1575171840
Netherlands,8/1/2024,Country or economy,Europe,Heating and cooling systems,5523990,95994205
Netherlands,8/1/2024,Country or economy,Europe,Solar PV,399737349,5162515122
Netherlands,8/1/2024,Country or economy,Europe,Wind,347606,7517025
Netherlands,9/1/2024,Country or economy,Europe,All technologies,687315076,10350808391
Netherlands,9/1/2024,Country or economy,Europe,Batteries,237116291,2662513376
Netherlands,9/1/2024,Country or economy,Europe,EVs,52034229,1057135736
Netherlands,9/1/2024,Country or economy,Europe,Grid,141286456,1591142973
Netherlands,9/1/2024,Country or economy,Europe,Heating and cooling systems,4521759,94830680
Netherlands,9/1/2024,Country or economy,Europe,Solar PV,252226714,4938191181
Netherlands,9/1/2024,Country or economy,Europe,Wind,129627,6994445
Netherlands,10/1/2024,Country or economy,Europe,All technologies,701736564,10015978514
Netherlands,10/1/2024,Country or economy,Europe,Batteries,248517268,2615152312
Netherlands,10/1/2024,Country or economy,Europe,EVs,62597246,854701818
Netherlands,10/1/2024,Country or economy,Europe,Grid,139971464,1639511483
Netherlands,10/1/2024,Country or economy,Europe,Heating and cooling systems,6685787,97009507
Netherlands,10/1/2024,Country or economy,Europe,Solar PV,243468905,4802798749
Netherlands,10/1/2024,Country or economy,Europe,Wind,495894,6804645
Netherlands,11/1/2024,Country or economy,Europe,All technologies,437707509,9828803166
Netherlands,11/1/2024,Country or economy,Europe,Batteries,177103306,2570024261
Netherlands,11/1/2024,Country or economy,Europe,EVs,41874620,782399741
Netherlands,11/1/2024,Country or economy,Europe,Grid,71706440,1615664470
Netherlands,11/1/2024,Country or economy,Europe,Heating and cooling systems,6958346,100189420
Netherlands,11/1/2024,Country or economy,Europe,Solar PV,139810980,4753720553
Netherlands,11/1/2024,Country or economy,Europe,Wind,253817,6804721
Netherlands,12/1/2024,Country or economy,Europe,All technologies,564488769,9861145128
Netherlands,12/1/2024,Country or economy,Europe,Batteries,197625916,2535305289
Netherlands,12/1/2024,Country or economy,Europe,EVs,124533897,850086316
Netherlands,12/1/2024,Country or economy,Europe,Grid,88410883,1646585249
Netherlands,12/1/2024,Country or economy,Europe,Heating and cooling systems,16258422,110630935
Netherlands,12/1/2024,Country or economy,Europe,Solar PV,137236142,4712103446
Netherlands,12/1/2024,Country or economy,Europe,Wind,423509,6433893
Netherlands,1/1/2025,Country or economy,Europe,All technologies,616229540,9754047539
Netherlands,1/1/2025,Country or economy,Europe,Batteries,184418895,2521901439
Netherlands,1/1/2025,Country or economy,Europe,EVs,93948820,815228517
Netherlands,1/1/2025,Country or economy,Europe,Grid,90305139,1657299774
Netherlands,1/1/2025,Country or economy,Europe,Heating and cooling systems,24323242,129276104
Netherlands,1/1/2025,Country or economy,Europe,Solar PV,222826822,4623936645
Netherlands,1/1/2025,Country or economy,Europe,Wind,406622,6405060
Netherlands,2/1/2025,Country or economy,Europe,All technologies,519897337,9424644623
Netherlands,2/1/2025,Country or economy,Europe,Batteries,157303937,2493927196
Netherlands,2/1/2025,Country or economy,Europe,EVs,52175493,775784122
Netherlands,2/1/2025,Country or economy,Europe,Grid,76351221,1585853426
Netherlands,2/1/2025,Country or economy,Europe,Heating and cooling systems,19937434,136934399
Netherlands,2/1/2025,Country or economy,Europe,Solar PV,213908152,4425733472
Netherlands,2/1/2025,Country or economy,Europe,Wind,221100,6412008
Netherlands,3/1/2025,Country or economy,Europe,All technologies,731337187,9239315260
Netherlands,3/1/2025,Country or economy,Europe,Batteries,276416220,2609815109
Netherlands,3/1/2025,Country or economy,Europe,EVs,57807718,787559203
Netherlands,3/1/2025,Country or economy,Europe,Grid,102673214,1577651642
Netherlands,3/1/2025,Country or economy,Europe,Heating and cooling systems,18831416,141526508
Netherlands,3/1/2025,Country or economy,Europe,Solar PV,275466735,4116371819
Netherlands,3/1/2025,Country or economy,Europe,Wind,141884,6390979
Netherlands,4/1/2025,Country or economy,Europe,All technologies,971947340,9161443170
Netherlands,4/1/2025,Country or economy,Europe,Batteries,365585000,2815178921
Netherlands,4/1/2025,Country or economy,Europe,EVs,91008901,823982120
Netherlands,4/1/2025,Country or economy,Europe,Grid,172342126,1580453319
Netherlands,4/1/2025,Country or economy,Europe,Heating and cooling systems,17293038,145378068
Netherlands,4/1/2025,Country or economy,Europe,Solar PV,323959322,3789238273
Netherlands,4/1/2025,Country or economy,Europe,Wind,1758953,7212469
Netherlands,5/1/2025,Country or economy,Europe,All technologies,967097773,9014326868
Netherlands,5/1/2025,Country or economy,Europe,Batteries,383592662,2994775632
Netherlands,5/1/2025,Country or economy,Europe,EVs,102734448,870334044
Netherlands,5/1/2025,Country or economy,Europe,Grid,145336122,1533876986
Netherlands,5/1/2025,Country or economy,Europe,Heating and cooling systems,16576709,152032674
Netherlands,5/1/2025,Country or economy,Europe,Solar PV,318520221,3455893669
Netherlands,5/1/2025,Country or economy,Europe,Wind,337611,7413863
Netherlands,6/1/2025,Country or economy,Europe,All technologies,933064471,8981451248
Netherlands,6/1/2025,Country or economy,Europe,Batteries,374044260,3162786969
Netherlands,6/1/2025,Country or economy,Europe,EVs,79076693,882053507
Netherlands,6/1/2025,Country or economy,Europe,Grid,187232920,1552530638
Netherlands,6/1/2025,Country or economy,Europe,Heating and cooling systems,10329165,152583091
Netherlands,6/1/2025,Country or economy,Europe,Solar PV,282135887,3224054147
Netherlands,6/1/2025,Country or economy,Europe,Wind,245546,7442896
Netherlands,7/1/2025,Country or economy,Europe,All technologies,1128915913,9206694407
Netherlands,7/1/2025,Country or economy,Europe,Batteries,443640526,3366236412
Netherlands,7/1/2025,Country or economy,Europe,EVs,103321150,897651563
Netherlands,7/1/2025,Country or economy,Europe,Grid,255442052,1654995541
Netherlands,7/1/2025,Country or economy,Europe,Heating and cooling systems,9936269,157175577
Netherlands,7/1/2025,Country or economy,Europe,Solar PV,315644762,3124941991
Netherlands,7/1/2025,Country or economy,Europe,Wind,931154,5693323
Netherlands,8/1/2025,Country or economy,Europe,All technologies,1282028340,9541765819
Netherlands,8/1/2025,Country or economy,Europe,Batteries,567829026,3613193307
Netherlands,8/1/2025,Country or economy,Europe,EVs,94038872,955152087
Netherlands,8/1/2025,Country or economy,Europe,Grid,228067785,1699125822
Netherlands,8/1/2025,Country or economy,Europe,Heating and cooling systems,12306273,163957860
Netherlands,8/1/2025,Country or economy,Europe,Solar PV,379512088,3104716730
Netherlands,8/1/2025,Country or economy,Europe,Wind,274296,5620013
Netherlands,9/1/2025,Country or economy,Europe,All technologies,996612220,9851062963
Netherlands,9/1/2025,Country or economy,Europe,Batteries,469572978,3845649994
Netherlands,9/1/2025,Country or economy,Europe,EVs,82278880,985396738
Netherlands,9/1/2025,Country or economy,Europe,Grid,144114444,1701953810
Netherlands,9/1/2025,Country or economy,Europe,Heating and cooling systems,6901544,166337645
Netherlands,9/1/2025,Country or economy,Europe,Solar PV,293392805,3145882821
Netherlands,9/1/2025,Country or economy,Europe,Wind,351569,5841955
Netherlands,10/1/2025,Country or economy,Europe,All technologies,849049323,9998375722
Netherlands,10/1/2025,Country or economy,Europe,Batteries,373797816,3970930542
Netherlands,10/1/2025,Country or economy,Europe,EVs,146450517,1069250009
Netherlands,10/1/2025,Country or economy,Europe,Grid,120615918,1682598264
Netherlands,10/1/2025,Country or economy,Europe,Heating and cooling systems,7238019,166889877
Netherlands,10/1/2025,Country or economy,Europe,Solar PV,200574327,3102988243
Netherlands,10/1/2025,Country or economy,Europe,Wind,372726,5718787
Netherlands,11/1/2025,Country or economy,Europe,All technologies,709752805,10270421018
Netherlands,11/1/2025,Country or economy,Europe,Batteries,307970920,4101798156
Netherlands,11/1/2025,Country or economy,Europe,EVs,68214379,1095589768
Netherlands,11/1/2025,Country or economy,Europe,Grid,111668442,1722560266
Netherlands,11/1/2025,Country or economy,Europe,Heating and cooling systems,11345025,171276556
Netherlands,11/1/2025,Country or economy,Europe,Solar PV,210519222,3173696485
Netherlands,11/1/2025,Country or economy,Europe,Wind,34817,5499787
